1007.35	357.578	101.11	9.83
1007.36	359.519	101.679	9.838
1007.37	357.741	101.214	9.854
1007.38	358.417	101.41	9.856
1007.39	357.655	101.194	9.856
1007.41	357.86	101.254	9.856
1007.42	357.378	101.12	9.857
1007.43	358.033	101.234	9.828
1007.44	358.146	101.337	9.857
1007.46	357.07	101.054	9.866
1007.47	358.392	101.393	9.851
1007.48	358.363	101.399	9.858
1007.49	357.063	100.984	9.838
1007.51	358.527	101.36	9.822
1007.52	357.722	101.168	9.837
1007.53	359.185	101.536	9.818
1007.54	358.256	101.258	9.812
1007.56	357.334	101.046	9.832
1007.57	356.753	100.887	9.834
1007.58	358.003	101.227	9.828
1007.59	357.617	101.14	9.837
1008.01	357.376	101.041	9.825
1008.02	358.499	101.364	9.827
1008.03	357.305	101.055	9.839
1008.04	356.172	100.706	9.827
1008.06	357.432	101.023	9.81
1008.07	358.211	101.253	9.815
1008.08	356.899	100.877	9.813
1008.09	357.407	101.034	9.818
1008.11	356.44	100.759	9.818
1008.12	356.897	100.857	9.804
1008.13	356.827	100.836	9.804
1008.14	356.953	100.832	9.787
1008.16	355.914	100.522	9.78
1008.17	357.539	100.973	9.777
1008.18	356.74	100.728	9.769
1008.19	358.25	101.086	9.74
1008.21	356.677	100.612	9.728
1008.22	358.281	101.057	9.725
1008.23	357.894	100.947	9.724
1008.24	356.612	100.594	9.728
1008.26	357.838	100.941	9.728
1008.27	356.334	100.518	9.729
1008.28	357.34	100.81	9.732
1008.29	356.077	100.457	9.734
1008.31	357.038	100.771	9.752
1008.32	357.072	100.809	9.764
1008.33	355.572	100.4	9.769
1008.34	355.646	100.392	9.757
1008.36	356.611	100.671	9.76
1008.37	357.679	100.962	9.756
1008.38	356.215	100.55	9.756
1008.39	356.799	100.696	9.749
1008.40	356.501	100.602	9.744
1008.42	356.397	100.561	9.74
1008.43	357.136	100.776	9.742
1008.44	355.954	100.449	9.745
1008.45	356.536	100.611	9.744
1008.47	358.657	101.204	9.742
1008.48	355.97	100.443	9.74
1008.49	356.546	100.6	9.738
1008.50	356.976	100.725	9.74
1008.52	356.185	100.498	9.738
1008.53	357.287	100.811	9.739
1008.54	356.349	100.549	9.74
1008.55	355.501	100.307	9.739
1008.57	357.808	101.166	9.826
1008.58	357.749	101.337	9.904
1008.59	356.659	101.138	9.95
1009.00	358.61	101.757	9.978
1009.02	356.159	101.111	9.998
1009.03	357.236	101.447	10.011
1009.04	358.081	101.718	10.024
1009.05	358.126	101.975	10.126
1009.07	358.737	102.192	10.144
1009.08	366.405	104.371	10.142
1009.09	368.252	105.319	10.312
1009.10	369.324	105.648	10.322
1009.12	374.299	106.837	10.228
1009.13	377.852	107.698	10.168
1009.14	382.651	109.158	10.203
1009.15	383.773	109.548	10.231
1009.17	384.701	109.644	10.165
1009.18	388.193	110.347	10.053
1009.19	390.413	110.969	10.049
1009.20	393.597	112.028	10.108
1009.22	396.169	112.822	10.131
1009.23	400.131	113.917	10.119
1009.24	403.42	114.756	10.083
1009.25	405.927	115.487	10.089
1009.27	408.128	116.157	10.105
1009.28	408.429	116.311	10.13
1009.29	405.947	115.374	10.046
1009.30	406.257	115.43	10.034
1009.32	404.069	114.863	10.054
1009.33	403.494	114.862	10.114
1009.34	396.759	113.368	10.273
1009.35	392.939	112.108	10.209
1009.37	385.526	110.002	10.213
1009.38	382.087	108.758	10.11
1009.39	377.976	107.477	10.067
1009.40	373.734	106.225	10.048
1009.41	372.468	105.805	10.024
1009.43	369.846	105.027	10.01
1009.44	368.429	104.601	10.001
1009.45	367.151	104.225	9.996
1009.46	362.936	103.017	9.991
1009.48	362.733	102.91	9.971
1009.49	363.008	102.877	9.925
1009.50	361.336	102.403	9.925
1009.51	362.977	102.932	9.951
1009.53	361.723	102.653	9.983
1009.54	361.115	102.506	9.994
1009.55	360.688	102.396	9.998
1009.56	358.893	101.905	10.006
1009.58	359.609	102.127	10.013
1009.59	359.597	102.133	10.017
1010.00	357.954	101.673	10.02
1010.01	359.106	102.005	10.022
1010.03	359.008	101.993	10.029
1010.04	358.883	101.976	10.036
1010.05	356.998	101.454	10.042
1010.06	357.862	101.71	10.047
1010.08	358.705	101.954	10.049
1010.09	358.745	101.975	10.053
1010.10	360.247	102.633	10.148
1010.11	360.123	102.59	10.145
1010.13	364.603	103.865	10.145
1010.14	365.055	104.203	10.23
1010.15	369.957	105.413	10.154
1010.16	372.54	106.317	10.221
1010.18	373.856	106.578	10.175
1010.19	375.978	106.966	10.089
1010.20	379.884	107.76	9.965
1010.21	383.38	108.65	9.925
1010.23	384.653	109.183	9.992
1010.24	387.238	110.109	10.066
1010.25	389.838	110.882	10.079
1010.26	393.458	111.857	10.058
1010.28	398.791	113.34	10.046
1010.29	400.832	113.891	10.035
1010.30	404.089	114.608	9.958
1010.31	408.464	115.193	9.718
1010.33	415.761	116.47	9.436
1010.34	420.164	117.051	9.203
1010.35	423.813	117.385	8.962
1010.36	429.016	118.291	8.774
1010.38	429.861	117.933	8.567
1010.39	432.125	118.133	8.42
1010.40	432.999	118.196	8.359
1010.41	434.126	118.586	8.388
1010.43	436.829	119.747	8.534
1010.44	435.605	120.012	8.741
1010.45	439.017	121.689	8.994
1010.46	438.192	122.408	9.318
1010.48	430.462	121.277	9.676
1010.49	425.996	120.563	9.867
1010.50	420.635	119.309	9.961
1010.51	419.047	118.653	9.887
1010.52	414.454	117.702	10.013
1010.54	406.999	115.88	10.122
1010.55	401.268	114.018	10.036
1010.56	398.129	113.216	10.07
1010.57	389.115	110.83	10.138
1010.59	383.51	109.084	10.08
1011.00	379.432	107.871	10.059
1011.01	373.076	106.029	10.045
1011.02	372.266	105.778	10.036
1011.04	369.75	105.039	10.026
1011.05	367.656	104.42	10.017
1011.06	366.028	103.959	10.017
1011.07	364.166	103.425	10.015
1011.09	363.06	103.108	10.014
1011.10	362.355	102.906	10.013
1011.11	363.054	103.106	10.014
1011.12	361.365	102.632	10.016
1011.14	360.345	102.358	10.023
1011.15	360.356	102.379	10.03
1011.16	360.269	102.372	10.037
1011.17	358.795	101.961	10.041
1011.19	359.758	102.257	10.05
1011.20	358.117	101.803	10.055
1011.21	360.002	102.348	10.059
1011.22	359.869	102.318	10.062
1011.24	360.457	102.556	10.092
1011.25	359.018	102.316	10.162
1011.26	361.869	103.227	10.203
1011.27	361.831	103.174	10.185
1011.29	365.772	104.255	10.168
1011.30	365.271	104.17	10.191
1011.31	369.196	105.186	10.15
1011.32	371.269	106.008	10.242
1011.34	374.787	106.934	10.211
1011.35	378.689	108.108	10.235
1011.36	380.17	108.354	10.166
1011.37	381.83	108.479	10.03
1011.39	386.643	109.672	9.963
1011.40	389.477	110.607	10.013
1011.41	390.191	111.009	10.089
1011.42	392.7	111.697	10.079
1011.44	395.74	112.529	10.067
1011.45	399.529	113.38	9.982
1011.46	404.793	114.318	9.777
1011.47	411.907	115.553	9.496
1011.49	415.337	115.787	9.233
1011.50	421.267	116.822	9.013
1011.51	425.076	117.314	8.813
1011.52	428.051	117.74	8.674
1011.54	430.106	118.001	8.568
1011.55	429.803	117.543	8.436
1011.56	431.303	117.473	8.268
1011.57	430.439	116.86	8.136
1011.58	433.618	117.581	8.086
1012.00	431.845	117.147	8.102
1012.01	432.733	117.638	8.19
1012.02	434.933	118.71	8.354
1012.03	435.857	119.526	8.549
1012.05	437.4	120.764	8.83
1012.06	436.103	121.623	9.249
1012.07	431.787	121.428	9.599
1012.08	427.383	120.81	9.816
1012.10	422.064	119.711	9.959
1012.11	415.771	117.939	9.964
1012.12	415.081	117.614	9.918
1012.13	410.166	116.621	10.063
1012.15	403.564	114.871	10.11
1012.16	398.123	113.321	10.11
1012.17	392.484	111.854	10.162
1012.18	386.809	110.123	10.118
1012.20	380.879	108.333	10.079
1012.21	375.271	106.683	10.057
1012.22	372.945	105.973	10.037
1012.23	371.133	105.426	10.024
1012.25	368.899	104.778	10.019
1012.26	365.72	103.868	10.016
1012.27	365.646	103.844	10.015
1012.28	364.328	103.47	10.015
1012.30	361.52	102.674	10.015
1012.31	361.845	102.769	10.016
1012.32	361.874	102.784	10.019
1012.33	360.627	102.432	10.02
1012.35	358.782	101.918	10.024
1012.36	358.898	101.956	10.026
1012.37	358.554	101.881	10.036
1012.38	358.915	102.006	10.045
1012.40	359.162	102.112	10.06
1012.41	359.032	102.117	10.077
1012.42	358.132	101.929	10.106
1012.43	360.462	102.765	10.177
1012.45	361.366	103.134	10.223
1012.46	362.996	103.685	10.259
1012.47	364.21	103.779	10.155
1012.48	367.27	104.689	10.171
1012.50	370.332	105.371	10.094
1012.51	372.663	105.985	10.074
1012.52	377.067	107.278	10.09
1012.53	379.552	108.169	10.162
1012.55	380.323	108.476	10.196
1012.56	384.246	109.562	10.184
1012.57	388.041	110.535	10.142
1012.58	391.646	111.479	10.11
1013.00	394.555	112.273	10.097
1013.01	399.273	113.492	10.051
1013.02	404.458	114.624	9.925
1013.03	409.069	115.487	9.763
1013.04	414.387	116.506	9.589
1013.06	418.763	117.108	9.364
1013.07	420.329	116.85	9.116
1013.08	422.429	116.756	8.874
1013.09	428.373	117.779	8.657
1013.11	430.244	117.568	8.402
1013.12	430.714	117.063	8.181
1013.13	429.382	116.016	7.94
1013.14	430.001	115.649	7.751
1013.16	426.803	114.377	7.605
1013.17	425.755	113.727	7.474
1013.18	424.946	113.19	7.359
1013.19	421.879	112.105	7.262
1013.21	418.931	111.065	7.17
1013.22	417.225	110.314	7.061
1013.23	413.784	109.079	6.941
1013.24	410.019	107.842	6.85
1013.26	409.311	107.469	6.781
1013.27	404.217	105.975	6.721
1013.28	402.928	105.532	6.682
1013.29	401.673	105.165	6.667
1013.31	399.901	104.796	6.704
1013.32	401.181	105.4	6.806
1013.33	401.067	105.83	6.98
1013.34	402.029	106.546	7.155
1013.36	403.541	107.583	7.395
1013.37	408.887	109.82	7.696
1013.38	411.273	111.611	8.119
1013.39	415.784	114.142	8.593
1013.41	417.498	115.915	9.062
1013.42	418.147	117.107	9.425
1013.43	414.909	116.989	9.71
1013.44	412.689	116.817	9.874
1013.46	401.537	113.885	9.958
1013.47	403.978	113.537	9.573
1013.48	401.239	112.646	9.528
1013.49	400.587	113.035	9.741
1013.51	389.649	110.699	10.029
1013.52	384.706	109.43	10.082
1013.53	378.997	107.754	10.061
1013.54	376.11	106.861	10.032
1013.56	372.607	105.835	10.02
1013.57	371.124	105.389	10.01
1013.58	367.666	104.405	10.009
1013.59	367.242	104.287	10.01
1014.01	364.032	103.378	10.012
1014.02	364.201	103.426	10.011
1014.03	362.45	102.929	10.012
1014.04	361.077	102.537	10.011
1014.05	361.027	102.528	10.013
1014.07	360.074	102.269	10.018
1014.08	360.045	102.277	10.025
1014.09	359.694	102.193	10.031
1014.10	360.038	102.305	10.037
1014.12	359.739	102.256	10.052
1014.13	360.192	102.453	10.08
1014.14	361.36	102.988	10.164
1014.15	361.739	103.195	10.205
1014.17	363.874	103.943	10.262
1014.18	365.061	104.164	10.213
1014.19	364.762	103.669	10.045
1014.20	368.702	104.248	9.827
1014.22	372.315	104.756	9.62
1014.23	374.656	105.463	9.64
1014.24	378.493	106.52	9.63
1014.25	382.17	108.048	9.823
1014.27	382.274	108.525	9.998
1014.28	384.88	109.407	10.054
1014.29	389.69	110.822	10.072
1014.30	394.091	112.041	10.059
1014.32	398.005	112.964	9.988
1014.33	402.953	114.264	9.95
1014.34	407.26	115.5	9.955
1014.35	406.635	115.521	10.028
1014.37	407.031	115.77	10.078
1014.38	404.367	114.816	10.005
1014.39	404.545	114.396	9.832
1014.40	398.579	112.696	9.827
1014.42	395.85	111.648	9.722
1014.43	395.715	112.06	9.893
1014.44	386.863	110.068	10.091
1014.45	382.332	108.852	10.12
1014.47	376.896	107.213	10.084
1014.48	375.124	106.633	10.053
1014.49	372.582	105.867	10.036
1014.50	369.792	105.056	10.029
1014.52	368.353	104.638	10.025
1014.53	366.308	104.049	10.022
1014.54	365.458	103.807	10.021
1014.55	363.752	103.323	10.022
1014.57	365.043	103.689	10.021
1014.58	363.141	103.145	10.02
1014.59	362.597	102.994	10.021
1015.00	363.053	103.131	10.024
1015.02	361.655	102.736	10.025
1015.03	361.371	102.658	10.026
1015.04	361.349	102.642	10.022
1015.05	360.326	102.352	10.022
1015.07	360.854	102.504	10.023
1015.08	360.421	102.38	10.023
1015.09	359.517	102.126	10.024
1015.10	360.264	102.339	10.024
1015.12	360.096	102.294	10.026
1015.13	360.617	102.459	10.033
1015.14	360.666	102.512	10.049
1015.15	359.719	102.315	10.079
1015.16	359.753	102.43	10.122
1015.18	360.756	102.847	10.177
1015.19	360.801	102.896	10.192
1015.20	362.178	103.018	10.08
1015.21	362.717	102.801	9.928
1015.23	366.93	103.632	9.78
1015.24	367.331	103.684	9.755
1015.25	371.121	104.188	9.527
1015.26	372.713	104.672	9.541
1015.28	374.215	105.529	9.716
1015.29	375.243	105.678	9.66
1015.30	379.831	106.684	9.547
1015.31	387.647	108.897	9.554
1015.33	391.109	110.583	9.827
1015.34	390.707	110.877	9.982
1015.35	394.387	112.011	10.016
1015.36	398.01	112.946	9.981
1015.38	402.476	113.931	9.876
1015.39	406.885	114.547	9.644
1015.40	412.048	115.225	9.362
1015.41	418.279	116.231	9.098
1015.43	422.938	117.011	8.915
1015.44	426.239	117.44	8.744
1015.45	427.231	117.202	8.564
1015.46	429.579	117.461	8.429
1015.48	430.069	117.319	8.332
1015.49	429.865	116.959	8.225
1015.50	428.111	115.965	8.043
1015.51	426.905	115.079	7.845
1015.53	428.274	115.031	7.697
1015.54	426.11	114.096	7.571
1015.55	423.85	113.111	7.435
1015.56	420.956	111.992	7.31
1015.58	416.897	110.601	7.197
1015.59	413.465	109.424	7.099
1016.00	409.09	108.028	7.01
1016.01	407.428	107.381	6.933
1016.03	402.959	105.966	6.843
1016.04	401.398	105.338	6.76
1016.05	399.839	104.786	6.706
1016.06	395.098	103.431	6.663
1016.08	394.095	103.084	6.63
1016.09	391.934	102.464	6.608
1016.10	389.802	101.85	6.586
1016.11	387.897	101.288	6.561
1016.12	386.443	100.89	6.554
1016.14	386.954	101.122	6.593
1016.15	387.148	101.423	6.691
1016.16	389.597	102.465	6.848
1016.17	390.836	103.365	7.072
1016.19	395.272	105.157	7.31
1016.20	400.154	107.22	7.599
1016.21	402.197	108.627	7.923
1016.22	405.805	110.311	8.187
1016.24	410.962	112.296	8.402
1016.25	416.351	114.488	8.662
1016.26	418.902	116.247	9.041
1016.27	413.037	115.881	9.5
1016.29	410.251	115.113	9.505
1016.30	409.946	114.774	9.412
1016.31	405.234	113.686	9.497
1016.32	397.986	111.49	9.436
1016.34	397.496	111.453	9.474
1016.35	393.598	110.719	9.611
1016.36	386.667	109.466	9.88
1016.37	380.004	107.846	9.985
1016.39	374.861	106.36	9.974
1016.40	371.507	105.417	9.978
1016.41	369.353	104.821	9.984
1016.42	369.28	104.815	9.99
1016.44	366.378	104.005	9.995
1016.45	365.924	103.885	9.999
1016.46	364.039	103.359	10.003
1016.47	363.656	103.255	10.005
1016.49	361.805	102.738	10.008
1016.50	360.873	102.479	10.011
1016.51	360.687	102.433	10.014
1016.52	360.876	102.493	10.016
1016.54	360.665	102.429	10.014
1016.55	360.924	102.562	10.039
1016.56	362.322	103.12	10.105
1016.57	360.01	102.555	10.144
1016.59	360.198	102.478	10.09
1017.00	362.241	102.73	9.954
1017.01	364.417	103.106	9.855
1017.02	365.639	103.316	9.8
1017.04	367.531	103.769	9.766
1017.05	369.207	104.119	9.716
1017.06	374.722	105.618	9.694
1017.07	378.562	107.137	9.866
1017.09	380.829	108.067	9.98
1017.10	385.271	109.138	9.906
1017.11	387.446	110.018	10.008
1017.12	390.556	111.031	10.058
1017.13	395.915	112.374	9.99
1017.15	399.553	113.025	9.847
1017.16	405.901	114.597	9.764
1017.17	408.777	115.593	9.832
1017.18	407.898	115.771	9.988
1017.20	410.419	116.531	10.004
1017.21	404.702	114.939	10.016
1017.22	400.771	113.463	9.882
1017.23	399.979	112.979	9.785
1017.25	395.067	111.671	9.815
1017.26	387.865	109.995	9.953
1017.27	384.997	109.442	10.054
1017.28	378.759	107.783	10.099
1017.30	375.29	106.696	10.06
1017.31	373.278	106.093	10.047
1017.32	370.864	105.409	10.048
1017.33	367.93	104.58	10.05
1017.35	366.79	104.254	10.049
1017.36	365.823	103.976	10.048
1017.37	364.317	103.543	10.046
1017.38	363.541	103.312	10.041
1017.40	362.902	103.135	10.043
1017.41	363.454	103.298	10.046
1017.42	360.215	102.375	10.045
1017.43	360.446	102.441	10.045
1017.45	360.78	102.529	10.042
1017.46	359.673	102.205	10.038
1017.47	360.513	102.433	10.034
1017.48	359.302	102.09	10.034
1017.50	359.451	102.139	10.037
1017.51	359.271	102.1	10.042
1017.52	359.959	102.307	10.047
1017.53	359.58	102.189	10.043
1017.55	359.925	102.285	10.042
1017.56	359.824	102.26	10.043
1017.57	358.938	102.02	10.048
1017.58	358.122	101.783	10.046
1018.00	359.178	102.086	10.048
1018.01	359.385	102.151	10.05
1018.02	359.221	102.105	10.05
1018.03	359.072	102.055	10.047
1018.05	357.749	101.683	10.049
1018.06	358.742	101.955	10.044
1018.07	357.68	101.651	10.044
1018.08	360.551	102.47	10.045
1018.10	358.742	101.963	10.048
1018.11	359.004	102.029	10.044
1018.12	360.626	102.506	10.051
1018.13	359.022	102.049	10.05
1018.15	358.543	101.897	10.044
1018.16	358.254	101.806	10.04
1018.17	360.63	102.476	10.038
1018.18	358.976	102.011	10.04
1018.20	358.541	101.893	10.042
1018.21	359.336	102.114	10.04
1018.22	358.902	101.999	10.044
1018.23	358.698	101.944	10.045
1018.24	358.345	101.836	10.042
1018.26	359.73	102.237	10.045
1018.27	359.34	102.123	10.044
1018.28	359.48	102.162	10.044
1018.29	358.626	101.919	10.043
1018.31	359.39	102.13	10.04
1018.32	359.098	102.05	10.042
1018.33	358.433	101.861	10.042
1018.34	358.818	101.97	10.042
1018.36	358.766	101.957	10.043
1018.37	358.858	101.985	10.043
1018.38	358.776	101.956	10.041
1018.39	358.982	102.017	10.042
1018.41	359.48	102.169	10.046
1018.42	359.162	102.08	10.047
1018.43	358.241	101.814	10.045
1018.44	357.86	101.704	10.045
1018.46	358.653	101.932	10.045
1018.47	358.285	101.832	10.047
1018.48	359.748	102.252	10.049
1018.49	358.862	101.997	10.048
1018.51	359.996	102.311	10.044
1018.52	359.873	102.269	10.041
1018.53	358.308	101.821	10.04
1018.54	358.657	101.922	10.041
1018.56	358.69	101.933	10.041
1018.57	359.599	102.195	10.043
1018.58	358.119	101.784	10.047
1018.59	358.962	102.026	10.048
1019.01	359.301	102.116	10.045
1019.02	360.457	102.454	10.049
1019.03	358.859	102.003	10.051
1019.04	358.62	101.929	10.048
1019.06	360.227	102.39	10.05
1019.07	358.476	101.894	10.051
1019.08	358.731	101.969	10.052
1019.09	358.435	101.878	10.049
1019.11	359.999	102.325	10.05
1019.12	358.405	101.872	10.05
1019.13	358.65	101.936	10.047
1019.14	358.095	101.767	10.043
1019.16	358.468	101.872	10.042
1019.17	358.514	101.88	10.04
1019.18	358.88	101.986	10.041
1019.19	359.758	102.231	10.039
1019.21	358.951	101.998	10.038
1019.22	359.005	102.02	10.041
1019.23	359.208	102.067	10.036
1019.24	359.098	102.025	10.032
1019.26	357.529	101.588	10.035
1019.27	357.971	101.714	10.035
1019.28	360.062	102.3	10.032
1019.29	359.716	102.219	10.039
1019.31	358.729	101.93	10.036
1019.32	358.333	101.821	10.037
1019.33	358.035	101.726	10.033
1019.34	358.116	101.753	10.035
1019.36	358.451	101.845	10.033
1019.37	358.914	101.983	10.036
1019.38	358.547	101.878	10.035
1019.39	359.711	102.211	10.036
1019.40	358.56	101.896	10.041
1019.42	358.466	101.868	10.041
1019.43	358.239	101.794	10.037
1019.44	358.126	101.76	10.036
1019.45	357.128	101.482	10.039
1019.47	360.601	102.454	10.032
1019.48	358.378	101.845	10.042
1019.49	358.468	101.859	10.037
1019.50	358.836	101.957	10.034
1019.52	358.706	101.918	10.033
1019.53	358.088	101.74	10.033
1019.54	357.672	101.623	10.033
1019.55	358.01	101.732	10.038
1019.57	359.635	102.191	10.037
1019.58	357.892	101.698	10.038
1019.59	358.509	101.861	10.033
1020.00	358.208	101.781	10.035
1020.02	357.769	101.667	10.04
1020.03	358.318	101.82	10.038
1020.04	357.751	101.644	10.032
1020.05	358.98	101.993	10.032
1020.07	357.608	101.608	10.034
1020.08	357.987	101.72	10.036
1020.09	357.934	101.721	10.043
1020.10	359.713	102.223	10.041
1020.12	358.751	101.957	10.044
1020.13	357.49	101.6	10.045
1020.14	359.519	102.178	10.045
1020.15	358.436	101.859	10.041
1020.17	358.073	101.748	10.037
1020.18	357.241	101.515	10.039
1020.19	358.893	101.986	10.039
1020.20	358.481	101.867	10.039
1020.22	359.45	102.152	10.043
1020.23	357.674	101.652	10.045
1020.24	358.344	101.836	10.042
1020.25	359.322	102.115	10.042
1020.27	358.206	101.794	10.041
1020.28	358.589	101.911	10.044
1020.29	359.284	102.103	10.042
1020.30	358.221	101.808	10.045
1020.32	359.398	102.144	10.046
1020.33	357.437	101.586	10.045
1020.34	359.125	102.064	10.045
1020.35	357.952	101.729	10.044
1020.37	357.81	101.693	10.046
1020.38	358.772	101.961	10.043
1020.39	358.49	101.873	10.04
1020.40	358.721	101.936	10.039
1020.42	358.438	101.856	10.039
1020.43	358.492	101.862	10.035
1020.44	359.472	102.157	10.042
1020.45	359.431	102.141	10.041
1020.47	358.338	101.836	10.043
1020.48	358.345	101.848	10.047
1020.49	358.679	101.942	10.046
1020.50	359.592	102.194	10.043
1020.51	358.782	101.969	10.046
1020.53	358.341	101.852	10.049
1020.54	358.329	101.856	10.052
1020.55	358.034	101.78	10.055
1020.56	357.765	101.714	10.06
1020.58	358.936	102.051	10.062
1020.59	359.319	102.167	10.064
1021.00	359.591	102.25	10.067
1021.01	359.9	102.401	10.093
1021.03	358.401	102.052	10.125
1021.04	357.844	101.985	10.164
1021.05	358.467	102.107	10.141
1021.06	361.203	102.662	10.048
1021.08	361.743	102.685	9.994
1021.09	364.067	103.094	9.891
1021.10	366.091	103.527	9.833
1021.11	368.428	104.173	9.828
1021.13	369.448	104.433	9.816
1021.14	373.054	105.416	9.802
1021.15	376.36	106.484	9.855
1021.16	381.56	108.121	9.92
1021.18	383.238	108.904	10.039
1021.19	386.463	109.938	10.085
1021.20	389.178	110.736	10.095
1021.21	393.312	111.789	10.048
1021.23	397.947	113.037	10.022
1021.24	401.805	114.257	10.068
1021.25	402.273	114.485	10.103
1021.26	399.407	113.623	10.086
1021.28	398.729	113.069	9.951
1021.29	397.967	112.505	9.82
1021.30	393.998	111.325	9.798
1021.31	392.792	111.184	9.874
1021.33	386.71	109.852	10.025
1021.34	379.281	107.954	10.108
1021.35	377.325	107.34	10.086
1021.36	373.833	106.259	10.051
1021.38	371.725	105.647	10.045
1021.39	367.894	104.554	10.043
1021.40	367.149	104.344	10.044
1021.41	365.463	103.861	10.043
1021.43	364.075	103.467	10.043
1021.44	362.865	103.121	10.042
1021.45	362.527	103.022	10.041
1021.46	362.372	102.972	10.038
1021.48	361.521	102.725	10.036
1021.49	360.532	102.449	10.038
1021.50	361.363	102.686	10.039
1021.51	361.456	102.714	10.039
1021.53	360.831	102.533	10.038
1021.54	359.335	102.108	10.038
1021.55	360.549	102.451	10.037
1021.56	359.413	102.125	10.036
1021.57	360.767	102.505	10.034
1021.59	360.748	102.563	10.06
1022.00	360.726	102.674	10.109
1022.01	360.543	102.733	10.155
1022.02	360.556	102.77	10.168
1022.04	360.644	102.619	10.096
1022.05	363.422	102.949	9.906
1022.06	366.339	103.532	9.807
1022.07	365.98	103.244	9.731
1022.09	368.108	103.746	9.691
1022.10	371.404	104.62	9.669
1022.11	372.042	104.792	9.666
1022.12	378.857	106.455	9.564
1022.14	383.847	108.192	9.695
1022.15	387.454	109.634	9.859
1022.16	390.345	110.8	9.992
1022.17	395.794	112.352	9.994
1022.19	399.282	113.165	9.928
1022.20	404.86	114.324	9.772
1022.21	409.813	115.086	9.54
1022.22	417.059	116.344	9.261
1022.24	420.31	116.622	9.036
1022.25	424.848	117.495	8.899
1022.26	429.141	118.549	8.852
1022.27	430.414	119.007	8.89
1022.29	434.145	120.599	9.084
1022.30	434.702	121.693	9.408
1022.31	428.627	120.929	9.735
1022.32	425.189	120.505	9.927
1022.34	416.354	117.545	9.763
1022.35	415.349	116.962	9.656
1022.36	408.715	114.904	9.586
1022.37	403.294	113.414	9.598
1022.39	401.702	113.151	9.667
1022.40	393.071	111.413	9.931
1022.41	384.657	109.349	10.056
1022.42	380.198	108.045	10.041
1022.44	375.664	106.705	10.021
1022.45	375.144	106.545	10.016
1022.46	371.081	105.389	10.015
1022.47	369.565	104.956	10.014
1022.49	366.997	104.224	10.013
1022.50	365.229	103.722	10.013
1022.51	364.098	103.401	10.013
1022.52	364.751	103.591	10.015
1022.54	362.021	102.816	10.015
1022.55	362.224	102.872	10.014
1022.56	361.648	102.712	10.016
1022.57	360.714	102.449	10.017
1022.59	359.403	102.079	10.018
1023.00	360.702	102.453	10.02
1023.01	360.74	102.477	10.026
1023.02	360.776	102.561	10.056
1023.03	360.712	102.629	10.092
1023.05	361.479	102.974	10.144
1023.06	360.232	102.702	10.179
1023.07	359.902	102.434	10.106
1023.08	363.538	102.884	9.866
1023.10	367.515	103.698	9.739
1023.11	365.231	102.841	9.652
1023.12	370.838	103.959	9.466
1023.13	373.227	104.615	9.461
1023.15	373.262	105.171	9.68
1023.16	376.712	106.06	9.647
1023.17	383.599	108.001	9.648
1023.18	385.478	109.192	9.904
1023.20	389.029	110.482	10.013
1023.21	394.469	112.019	10.01
1023.22	398.573	113.033	9.954
1023.23	403.116	113.784	9.754
1023.25	410.523	115.442	9.597
1023.26	415.055	116.333	9.458
1023.27	419.685	117.214	9.31
1023.28	421.074	117.157	9.151
1023.30	422.873	117.025	8.926
1023.31	428.756	117.9	8.662
1023.32	431.121	118.102	8.505
1023.33	433.583	118.604	8.445
1023.35	435.958	119.447	8.512
1023.36	436.572	120.402	8.784
1023.37	434.586	120.645	9.057
1023.38	434.024	121.151	9.286
1023.40	434.531	122.085	9.56
1023.41	428.789	121.222	9.821
1023.42	422.736	119.927	9.968
1023.43	416.099	117.926	9.926
1023.45	410.504	115.93	9.777
1023.46	407.424	114.562	9.593
1023.47	406.248	114.285	9.613
1023.48	397.898	112.815	9.944
1023.50	389.213	110.694	10.075
1023.51	384.546	109.339	10.064
1023.52	378.553	107.584	10.044
1023.53	375.582	106.697	10.027
1023.55	372.611	105.82	10.014
1023.56	370.367	105.178	10.012
1023.57	368.37	104.595	10.005
1023.58	366.58	104.075	10.001
1024.00	365.288	103.704	9.999
1024.01	364.808	103.567	9.999
1024.02	363.252	103.113	9.993
1024.03	363.563	103.203	9.994
1024.04	362.754	102.983	9.998
1024.06	360.816	102.434	9.999
1024.07	362.235	102.877	10.015
1024.08	360.875	102.54	10.036
1024.09	360.686	102.524	10.051
1024.11	359.366	102.173	10.061
1024.12	359.414	102.286	10.103
1024.13	361.596	103.067	10.168
1024.14	360.734	102.914	10.207
1024.16	362.484	103.498	10.242
1024.17	363.923	103.807	10.2
1024.18	364.351	103.44	10
1024.19	367.831	103.785	9.739
1024.21	371.556	104.464	9.589
1024.22	374.314	105.411	9.657
1024.23	374.608	105.608	9.703
1024.24	380.613	107.62	9.828
1024.26	381.709	108.476	10.042
1024.27	383.974	109.213	10.078
1024.28	388.494	110.522	10.087
1024.29	393.738	112.014	10.087
1024.31	398.575	113.385	10.085
1024.32	401.553	114.243	10.089
1024.33	401.574	114.267	10.096
1024.34	402.608	114.611	10.115
1024.36	396.442	112.928	10.142
1024.37	397.925	112.341	9.763
1024.38	398.132	112.043	9.629
